timestamp,asset_id,indoor_co2_ppm,indoor_temp_c,total_power_kw,hvac_power_kw,lighting_power_kw,it_load_power_kw,emissions_co2_kg,audit_trait,crypto_signature
2025-11-18 17:45:00,Asset_10_NZ_Boundary,720,21.15,43.73,24.21,8.0,11.52,4.154,L0_CLEAN_COMPLIANT,sig_9bd29120
2025-11-18 18:00:00,Asset_01_NZ_Boundary,583,21.85,63.96,23.85,8.0,32.11,6.076,L2_HIGH_IT_LOAD,sig_880c3a97
2025-11-18 18:00:00,Asset_02_NZ_Boundary,725,21.74,44.07,23.85,8.0,12.22,4.187,L0_CLEAN_COMPLIANT,sig_eb1142e5
2025-11-18 18:00:00,Asset_03_NZ_Boundary,645,21.35,43.67,23.85,8.0,11.82,4.149,L0_CLEAN_COMPLIANT,sig_a6a883aa
2025-11-18 18:00:00,Asset_04_NZ_Boundary,617,21.08,44.17,23.85,8.0,12.32,4.196,L0_CLEAN_COMPLIANT,sig_e25dcc29
2025-11-18 18:00:00,Asset_05_NZ_Boundary,590,21.12,48.75,28.95,8.0,11.8,4.631,L2_EFFICIENCY_DEGRADATION,sig_78bd5c65
2025-11-18 18:00:00,Asset_06_NZ_Boundary,744,21.37,44.19,23.85,8.0,12.34,4.198,L0_CLEAN_COMPLIANT,sig_f9fdaf1
2025-11-18 18:00:00,Asset_07_NZ_Boundary,632,21.58,43.61,23.85,8.0,11.76,4.143,L0_CLEAN_COMPLIANT,sig_f00c0731
2025-11-18 18:00:00,Asset_08_NZ_Boundary,718,21.91,43.85,23.85,8.0,12.0,4.166,L0_CLEAN_COMPLIANT,sig_9c7daf2e
2025-11-18 18:00:00,Asset_09_NZ_Boundary,571,21.3,43.45,23.85,8.0,11.6,4.128,L0_CLEAN_COMPLIANT,sig_628bf587
2025-11-18 18:00:00,Asset_10_NZ_Boundary,696,21.15,43.81,23.85,8.0,11.96,4.162,L0_CLEAN_COMPLIANT,sig_e506f4be
2025-11-18 18:15:00,Asset_01_NZ_Boundary,637,21.52,63.91,23.62,8.0,32.28,6.071,L2_HIGH_IT_LOAD,sig_8c457bdd
2025-11-18 18:15:00,Asset_02_NZ_Boundary,566,21.95,43.36,23.62,8.0,11.74,4.119,L0_CLEAN_COMPLIANT,sig_54bf6eb6
2025-11-18 18:15:00,Asset_03_NZ_Boundary,708,21.97,43.83,23.62,8.0,12.21,4.164,L0_CLEAN_COMPLIANT,sig_cbd8a870
2025-11-18 18:15:00,Asset_04_NZ_Boundary,623,22.0,43.81,23.62,8.0,12.19,4.162,L0_CLEAN_COMPLIANT,sig_bef47757
2025-11-18 18:15:00,Asset_05_NZ_Boundary,742,21.68,48.3,28.73,8.0,11.58,4.588,L2_EFFICIENCY_DEGRADATION,sig_3f51408e
2025-11-18 18:15:00,Asset_06_NZ_Boundary,750,21.12,44.1,23.62,8.0,12.47,4.189,L0_CLEAN_COMPLIANT,sig_40e9760c
2025-11-18 18:15:00,Asset_07_NZ_Boundary,638,21.36,43.34,23.62,8.0,11.72,4.117,L0_CLEAN_COMPLIANT,sig_d7a3a24b
2025-11-18 18:15:00,Asset_08_NZ_Boundary,641,21.88,43.3,23.62,8.0,11.67,4.114,L0_CLEAN_COMPLIANT,sig_2af824f
2025-11-18 18:15:00,Asset_09_NZ_Boundary,652,21.22,43.81,23.62,8.0,12.18,4.162,L0_CLEAN_COMPLIANT,sig_e6f530e7
2025-11-18 18:15:00,Asset_10_NZ_Boundary,741,21.21,43.41,23.62,8.0,11.79,4.124,L0_CLEAN_COMPLIANT,sig_6fac4845
2025-11-18 18:30:00,Asset_01_NZ_Boundary,657,21.52,63.67,23.4,8.0,32.27,6.049,L2_HIGH_IT_LOAD,sig_54279f77
2025-11-18 18:30:00,Asset_02_NZ_Boundary,620,21.38,43.02,23.4,8.0,11.62,4.087,L0_CLEAN_COMPLIANT,sig_704b98e6
2025-11-18 18:30:00,Asset_03_NZ_Boundary,587,21.13,43.68,23.4,8.0,12.28,4.15,L0_CLEAN_COMPLIANT,sig_440900fd
2025-11-18 18:30:00,Asset_04_NZ_Boundary,590,21.92,43.3,23.4,8.0,11.9,4.114,L0_CLEAN_COMPLIANT,sig_4627e576
2025-11-18 18:30:00,Asset_05_NZ_Boundary,621,21.95,48.13,28.5,8.0,11.63,4.572,L2_EFFICIENCY_DEGRADATION,sig_d660eb2a
2025-11-18 18:30:00,Asset_06_NZ_Boundary,552,21.07,43.33,23.4,8.0,11.93,4.116,L0_CLEAN_COMPLIANT,sig_2f2db893
2025-11-18 18:30:00,Asset_07_NZ_Boundary,616,21.87,43.1,23.4,8.0,11.7,4.095,L0_CLEAN_COMPLIANT,sig_d270abe7
2025-11-18 18:30:00,Asset_08_NZ_Boundary,607,21.54,43.12,23.4,8.0,11.72,4.096,L0_CLEAN_COMPLIANT,sig_87040c3
2025-11-18 18:30:00,Asset_09_NZ_Boundary,718,21.3,43.5,23.4,8.0,12.1,4.133,L0_CLEAN_COMPLIANT,sig_659b9b62
2025-11-18 18:30:00,Asset_10_NZ_Boundary,596,21.37,43.14,23.4,8.0,11.74,4.098,L0_CLEAN_COMPLIANT,sig_e0b45c3b
2025-11-18 18:45:00,Asset_01_NZ_Boundary,710,21.79,63.23,23.17,8.0,32.05,6.007,L2_HIGH_IT_LOAD,sig_5ee097eb
2025-11-18 18:45:00,Asset_02_NZ_Boundary,707,21.41,43.13,23.17,8.0,11.96,4.097,L0_CLEAN_COMPLIANT,sig_ac98132f
2025-11-18 18:45:00,Asset_03_NZ_Boundary,718,21.14,43.16,23.17,8.0,11.98,4.1,L0_CLEAN_COMPLIANT,sig_149d46e4
2025-11-18 18:45:00,Asset_04_NZ_Boundary,743,21.37,43.07,23.17,8.0,11.9,4.092,L0_CLEAN_COMPLIANT,sig_8420b541
2025-11-18 18:45:00,Asset_05_NZ_Boundary,649,21.83,47.82,28.27,8.0,11.54,4.543,L2_EFFICIENCY_DEGRADATION,sig_ebd6528e
2025-11-18 18:45:00,Asset_06_NZ_Boundary,693,21.12,42.9,23.17,8.0,11.73,4.075,L0_CLEAN_COMPLIANT,sig_3791db8c
2025-11-18 18:45:00,Asset_07_NZ_Boundary,700,21.09,42.98,23.17,8.0,11.8,4.083,L0_CLEAN_COMPLIANT,sig_4acf9897
2025-11-18 18:45:00,Asset_08_NZ_Boundary,653,21.48,43.24,23.17,8.0,12.06,4.108,L0_CLEAN_COMPLIANT,sig_7ef80ae6
2025-11-18 18:45:00,Asset_09_NZ_Boundary,690,21.48,43.65,23.17,8.0,12.48,4.147,L0_CLEAN_COMPLIANT,sig_51aad06b
2025-11-18 18:45:00,Asset_10_NZ_Boundary,693,21.38,42.85,23.17,8.0,11.67,4.071,L0_CLEAN_COMPLIANT,sig_8504f5b4
2025-11-18 19:00:00,Asset_01_NZ_Boundary,658,21.96,62.49,22.95,8.0,31.54,5.937,L2_HIGH_IT_LOAD,sig_1d500065
2025-11-18 19:00:00,Asset_02_NZ_Boundary,598,21.24,43.14,22.95,8.0,12.19,4.098,L0_CLEAN_COMPLIANT,sig_b0221568
2025-11-18 19:00:00,Asset_03_NZ_Boundary,690,21.23,42.85,22.95,8.0,11.9,4.071,L0_CLEAN_COMPLIANT,sig_9d1d852d
2025-11-18 19:00:00,Asset_04_NZ_Boundary,624,21.67,43.0,22.95,8.0,12.05,4.085,L0_CLEAN_COMPLIANT,sig_b9c996c7
2025-11-18 19:00:00,Asset_05_NZ_Boundary,584,21.09,48.17,28.05,8.0,12.12,4.576,L2_EFFICIENCY_DEGRADATION,sig_1fa0271a
2025-11-18 19:00:00,Asset_06_NZ_Boundary,641,21.37,42.8,22.95,8.0,11.85,4.066,L0_CLEAN_COMPLIANT,sig_64d28133
2025-11-18 19:00:00,Asset_07_NZ_Boundary,568,21.35,42.47,22.95,8.0,11.52,4.035,L0_CLEAN_COMPLIANT,sig_78952ae4
2025-11-18 19:00:00,Asset_08_NZ_Boundary,685,21.99,43.18,22.95,8.0,12.23,4.102,L0_CLEAN_COMPLIANT,sig_e338a54c
2025-11-18 19:00:00,Asset_09_NZ_Boundary,691,21.98,43.24,22.95,8.0,12.29,4.108,L0_CLEAN_COMPLIANT,sig_47b3a535
2025-11-18 19:00:00,Asset_10_NZ_Boundary,706,21.51,43.07,22.95,8.0,12.12,4.092,L0_CLEAN_COMPLIANT,sig_5d520652
2025-11-18 19:15:00,Asset_01_NZ_Boundary,640,21.29,63.07,22.86,8.0,32.21,5.992,L2_HIGH_IT_LOAD,sig_b879ac28
2025-11-18 19:15:00,Asset_02_NZ_Boundary,591,21.95,43.02,22.86,8.0,12.16,4.087,L0_CLEAN_COMPLIANT,sig_4565eb80
2025-11-18 19:15:00,Asset_03_NZ_Boundary,561,21.72,42.48,22.86,8.0,11.62,4.036,L0_CLEAN_COMPLIANT,sig_426ac0b3
2025-11-18 19:15:00,Asset_04_NZ_Boundary,702,21.29,42.47,22.86,8.0,11.61,4.035,L0_CLEAN_COMPLIANT,sig_abf6234e
2025-11-18 19:15:00,Asset_05_NZ_Boundary,589,21.22,48.18,27.96,8.0,12.22,4.577,L2_EFFICIENCY_DEGRADATION,sig_17fc8727
2025-11-18 19:15:00,Asset_06_NZ_Boundary,596,21.8,42.48,22.86,8.0,11.62,4.036,L0_CLEAN_COMPLIANT,sig_de021bc1
2025-11-18 19:15:00,Asset_07_NZ_Boundary,684,21.65,43.19,22.86,8.0,12.33,4.103,L0_CLEAN_COMPLIANT,sig_8f29bbdf
2025-11-18 19:15:00,Asset_08_NZ_Boundary,642,21.64,42.49,22.86,8.0,11.63,4.037,L0_CLEAN_COMPLIANT,sig_d994fd41
2025-11-18 19:15:00,Asset_09_NZ_Boundary,738,21.58,42.92,22.86,8.0,12.06,4.077,L0_CLEAN_COMPLIANT,sig_f3598da6
2025-11-18 19:15:00,Asset_10_NZ_Boundary,709,21.38,42.67,22.86,8.0,11.81,4.054,L0_CLEAN_COMPLIANT,sig_9f3b2ef1
2025-11-18 19:30:00,Asset_01_NZ_Boundary,660,21.93,62.8,22.73,8.0,32.07,5.966,L2_HIGH_IT_LOAD,sig_359d05a0
2025-11-18 19:30:00,Asset_02_NZ_Boundary,692,21.28,42.36,22.73,8.0,11.63,4.024,L0_CLEAN_COMPLIANT,sig_b405ad51
2025-11-18 19:30:00,Asset_03_NZ_Boundary,743,21.17,42.65,22.73,8.0,11.93,4.052,L0_CLEAN_COMPLIANT,sig_a064a989
2025-11-18 19:30:00,Asset_04_NZ_Boundary,568,21.15,43.03,22.73,8.0,12.31,4.088,L0_CLEAN_COMPLIANT,sig_dac10747
2025-11-18 19:30:00,Asset_05_NZ_Boundary,589,21.04,47.65,27.83,8.0,11.83,4.527,L2_EFFICIENCY_DEGRADATION,sig_e24b88b1
2025-11-18 19:30:00,Asset_06_NZ_Boundary,615,21.84,42.34,22.73,8.0,11.61,4.022,L0_CLEAN_COMPLIANT,sig_459a772f
2025-11-18 19:30:00,Asset_07_NZ_Boundary,553,21.81,42.27,22.73,8.0,11.54,4.016,L0_CLEAN_COMPLIANT,sig_41c2648b
2025-11-18 19:30:00,Asset_08_NZ_Boundary,554,21.06,42.34,22.73,8.0,11.61,4.022,L0_CLEAN_COMPLIANT,sig_67cd6a09
2025-11-18 19:30:00,Asset_09_NZ_Boundary,659,21.26,42.85,22.73,8.0,12.13,4.071,L0_CLEAN_COMPLIANT,sig_e4852bd8
2025-11-18 19:30:00,Asset_10_NZ_Boundary,672,21.12,42.4,22.73,8.0,11.68,4.028,L0_CLEAN_COMPLIANT,sig_f46016cd
2025-11-18 19:45:00,Asset_01_NZ_Boundary,604,21.68,62.84,22.59,8.0,32.25,5.97,L2_HIGH_IT_LOAD,sig_cd2cf665
2025-11-18 19:45:00,Asset_02_NZ_Boundary,566,21.86,42.85,22.59,8.0,12.26,4.071,L0_CLEAN_COMPLIANT,sig_6d7448af
2025-11-18 19:45:00,Asset_03_NZ_Boundary,669,21.43,42.31,22.59,8.0,11.72,4.019,L0_CLEAN_COMPLIANT,sig_69fc8315
2025-11-18 19:45:00,Asset_04_NZ_Boundary,681,21.31,42.5,22.59,8.0,11.91,4.037,L0_CLEAN_COMPLIANT,sig_eee342c4
2025-11-18 19:45:00,Asset_05_NZ_Boundary,688,21.36,47.41,27.69,8.0,11.72,4.504,L2_EFFICIENCY_DEGRADATION,sig_e0c54be9
2025-11-18 19:45:00,Asset_06_NZ_Boundary,745,21.77,42.5,22.59,8.0,11.91,4.037,L0_CLEAN_COMPLIANT,sig_473c6337
2025-11-18 19:45:00,Asset_07_NZ_Boundary,741,21.05,42.27,22.59,8.0,11.68,4.016,L0_CLEAN_COMPLIANT,sig_33de9603
2025-11-18 19:45:00,Asset_08_NZ_Boundary,592,21.64,42.57,22.59,8.0,11.98,4.044,L0_CLEAN_COMPLIANT,sig_f0f8786d
2025-11-18 19:45:00,Asset_09_NZ_Boundary,707,21.02,42.31,22.59,8.0,11.72,4.019,L0_CLEAN_COMPLIANT,sig_b0b9fae9
2025-11-18 19:45:00,Asset_10_NZ_Boundary,643,21.08,42.79,22.59,8.0,12.2,4.065,L0_CLEAN_COMPLIANT,sig_b3f7c93e
2025-11-18 20:00:00,Asset_01_NZ_Boundary,605,21.96,62.71,22.5,8.0,32.21,5.957,L2_HIGH_IT_LOAD,sig_c970217b
2025-11-18 20:00:00,Asset_02_NZ_Boundary,553,21.87,42.03,22.5,8.0,11.53,3.993,L0_CLEAN_COMPLIANT,sig_5f3f8468
2025-11-18 20:00:00,Asset_03_NZ_Boundary,713,21.2,42.41,22.5,8.0,11.91,4.029,L0_CLEAN_COMPLIANT,sig_c93c4610
2025-11-18 20:00:00,Asset_04_NZ_Boundary,629,21.47,42.14,22.5,8.0,11.64,4.003,L0_CLEAN_COMPLIANT,sig_eb539d46
2025-11-18 20:00:00,Asset_05_NZ_Boundary,577,21.96,47.89,27.6,8.0,12.29,4.55,L2_EFFICIENCY_DEGRADATION,sig_3c3aded
2025-11-18 20:00:00,Asset_06_NZ_Boundary,642,21.35,43.0,22.5,8.0,12.5,4.085,L0_CLEAN_COMPLIANT,sig_13e9cba4
2025-11-18 20:00:00,Asset_07_NZ_Boundary,552,21.92,42.26,22.5,8.0,11.76,4.015,L0_CLEAN_COMPLIANT,sig_79cbaf1f
2025-11-18 20:00:00,Asset_08_NZ_Boundary,720,21.58,42.37,22.5,8.0,11.87,4.025,L0_CLEAN_COMPLIANT,sig_38fbc7ac
2025-11-18 20:00:00,Asset_09_NZ_Boundary,712,21.57,42.9,22.5,8.0,12.4,4.075,L0_CLEAN_COMPLIANT,sig_6f9598cb
2025-11-18 20:00:00,Asset_10_NZ_Boundary,581,21.27,42.73,22.5,8.0,12.23,4.059,L0_CLEAN_COMPLIANT,sig_52b39a21
2025-11-18 20:15:00,Asset_01_NZ_Boundary,738,21.19,61.95,22.41,8.0,31.54,5.885,L2_HIGH_IT_LOAD,sig_3386b3bc
2025-11-18 20:15:00,Asset_02_NZ_Boundary,712,21.85,42.69,22.41,8.0,12.28,4.056,L0_CLEAN_COMPLIANT,sig_7b8f7e50
2025-11-18 20:15:00,Asset_03_NZ_Boundary,720,21.46,42.71,22.41,8.0,12.3,4.057,L0_CLEAN_COMPLIANT,sig_3dfbd745
2025-11-18 20:15:00,Asset_04_NZ_Boundary,602,21.41,42.39,22.41,8.0,11.98,4.027,L0_CLEAN_COMPLIANT,sig_acb2a786
2025-11-18 20:15:00,Asset_05_NZ_Boundary,738,21.97,47.01,27.51,8.0,11.5,4.466,L2_EFFICIENCY_DEGRADATION,sig_4347f3e6
2025-11-18 20:15:00,Asset_06_NZ_Boundary,687,21.55,42.11,22.41,8.0,11.7,4.0,L0_CLEAN_COMPLIANT,sig_3eb984ca
2025-11-18 20:15:00,Asset_07_NZ_Boundary,648,21.8,41.99,22.41,8.0,11.58,3.989,L0_CLEAN_COMPLIANT,sig_26a68554
2025-11-18 20:15:00,Asset_08_NZ_Boundary,560,21.13,41.93,22.41,8.0,11.52,3.983,L0_CLEAN_COMPLIANT,sig_8bd8192b
2025-11-18 20:15:00,Asset_09_NZ_Boundary,739,21.37,42.22,22.41,8.0,11.81,4.011,L0_CLEAN_COMPLIANT,sig_c45301b9
2025-11-18 20:15:00,Asset_10_NZ_Boundary,743,21.81,42.34,22.41,8.0,11.93,4.022,L0_CLEAN_COMPLIANT,sig_a028354f
2025-11-18 20:30:00,Asset_01_NZ_Boundary,664,21.11,62.32,22.27,8.0,32.04,5.92,L2_HIGH_IT_LOAD,sig_ffdb9f4b
2025-11-18 20:30:00,Asset_02_NZ_Boundary,615,21.21,42.08,22.27,8.0,11.8,3.998,L0_CLEAN_COMPLIANT,sig_8d57b0ee
2025-11-18 20:30:00,Asset_03_NZ_Boundary,739,21.87,42.5,22.27,8.0,12.22,4.037,L0_CLEAN_COMPLIANT,sig_97ac0422
2025-11-18 20:30:00,Asset_04_NZ_Boundary,715,21.14,41.98,22.27,8.0,11.71,3.988,L0_CLEAN_COMPLIANT,sig_5907c704
2025-11-18 20:30:00,Asset_05_NZ_Boundary,640,21.98,47.07,27.38,8.0,11.69,4.472,L2_EFFICIENCY_DEGRADATION,sig_42ba3172
2025-11-18 20:30:00,Asset_06_NZ_Boundary,555,21.38,42.74,22.27,8.0,12.47,4.06,L0_CLEAN_COMPLIANT,sig_f044114d
2025-11-18 20:30:00,Asset_07_NZ_Boundary,594,21.57,42.6,22.27,8.0,12.33,4.047,L0_CLEAN_COMPLIANT,sig_9437f333
2025-11-18 20:30:00,Asset_08_NZ_Boundary,616,21.34,42.74,22.27,8.0,12.47,4.06,L0_CLEAN_COMPLIANT,sig_285a0357
2025-11-18 20:30:00,Asset_09_NZ_Boundary,600,21.47,42.17,22.27,8.0,11.9,4.006,L0_CLEAN_COMPLIANT,sig_5e172427
2025-11-18 20:30:00,Asset_10_NZ_Boundary,672,21.3,42.55,22.27,8.0,12.28,4.042,L0_CLEAN_COMPLIANT,sig_cf977653
2025-11-18 20:45:00,Asset_01_NZ_Boundary,568,21.06,62.15,22.14,8.0,32.01,5.904,L2_HIGH_IT_LOAD,sig_a819ec29
2025-11-18 20:45:00,Asset_02_NZ_Boundary,635,21.38,42.12,22.14,8.0,11.98,4.001,L0_CLEAN_COMPLIANT,sig_44074316
2025-11-18 20:45:00,Asset_03_NZ_Boundary,733,21.56,41.95,22.14,8.0,11.81,3.985,L0_CLEAN_COMPLIANT,sig_a3ebcf3c
2025-11-18 20:45:00,Asset_04_NZ_Boundary,610,21.16,41.72,22.14,8.0,11.58,3.963,L0_CLEAN_COMPLIANT,sig_f9203db6
2025-11-18 20:45:00,Asset_05_NZ_Boundary,700,21.31,46.78,27.24,8.0,11.54,4.444,L2_EFFICIENCY_DEGRADATION,sig_d43c0e0e
2025-11-18 20:45:00,Asset_06_NZ_Boundary,732,21.31,42.25,22.14,8.0,12.11,4.014,L0_CLEAN_COMPLIANT,sig_1cd86e2d
2025-11-18 20:45:00,Asset_07_NZ_Boundary,662,21.08,42.06,22.14,8.0,11.92,3.996,L0_CLEAN_COMPLIANT,sig_be07fda
2025-11-18 20:45:00,Asset_08_NZ_Boundary,631,21.81,41.82,22.14,8.0,11.68,3.973,L0_CLEAN_COMPLIANT,sig_e8168e3f
2025-11-18 20:45:00,Asset_09_NZ_Boundary,605,21.51,42.34,22.14,8.0,12.2,4.022,L0_CLEAN_COMPLIANT,sig_98c05f4b
2025-11-18 20:45:00,Asset_10_NZ_Boundary,698,22.0,42.15,22.14,8.0,12.01,4.004,L0_CLEAN_COMPLIANT,sig_334c1335
2025-11-18 21:00:00,Asset_01_NZ_Boundary,628,21.09,55.06,22.05,1.5,31.51,5.231,L2_HIGH_IT_LOAD,sig_a0dbde2a
2025-11-18 21:00:00,Asset_02_NZ_Boundary,671,21.49,35.66,22.05,1.5,12.11,3.388,L0_CLEAN_COMPLIANT,sig_71543149
2025-11-18 21:00:00,Asset_03_NZ_Boundary,680,21.26,35.14,22.05,1.5,11.59,3.338,L0_CLEAN_COMPLIANT,sig_8bb549cb
2025-11-18 21:00:00,Asset_04_NZ_Boundary,681,21.23,35.08,22.05,1.5,11.53,3.333,L0_CLEAN_COMPLIANT,sig_12f5cb13
2025-11-18 21:00:00,Asset_05_NZ_Boundary,596,21.79,40.73,27.15,1.5,12.08,3.869,L2_EFFICIENCY_DEGRADATION,sig_2733ee2a
2025-11-18 21:00:00,Asset_06_NZ_Boundary,668,21.8,36.01,22.05,1.5,12.46,3.421,L0_CLEAN_COMPLIANT,sig_8fe28c62
2025-11-18 21:00:00,Asset_07_NZ_Boundary,645,21.88,35.33,22.05,1.5,11.78,3.356,L0_CLEAN_COMPLIANT,sig_3b4c2df
2025-11-18 21:00:00,Asset_08_NZ_Boundary,689,21.84,35.37,22.05,1.5,11.82,3.36,L0_CLEAN_COMPLIANT,sig_9131ed9f
2025-11-18 21:00:00,Asset_09_NZ_Boundary,747,21.24,35.53,22.05,1.5,11.98,3.375,L0_CLEAN_COMPLIANT,sig_bbe81e2e
2025-11-18 21:00:00,Asset_10_NZ_Boundary,747,21.36,35.25,22.05,1.5,11.7,3.349,L0_CLEAN_COMPLIANT,sig_b3614381
2025-11-18 21:15:00,Asset_01_NZ_Boundary,694,21.15,56.1,22.14,1.5,32.46,5.33,L2_HIGH_IT_LOAD,sig_d5ece6f5
2025-11-18 21:15:00,Asset_02_NZ_Boundary,719,21.39,35.87,22.14,1.5,12.23,3.408,L0_CLEAN_COMPLIANT,sig_f4436332
2025-11-18 21:15:00,Asset_03_NZ_Boundary,586,21.9,35.53,22.14,1.5,11.89,3.375,L0_CLEAN_COMPLIANT,sig_ddf13517
2025-11-18 21:15:00,Asset_04_NZ_Boundary,688,21.09,35.82,22.14,1.5,12.18,3.403,L0_CLEAN_COMPLIANT,sig_da516f81
2025-11-18 21:15:00,Asset_05_NZ_Boundary,597,21.06,40.36,27.24,1.5,11.62,3.834,L2_EFFICIENCY_DEGRADATION,sig_bb7ba04f
2025-11-18 21:15:00,Asset_06_NZ_Boundary,706,21.96,35.59,22.14,1.5,11.95,3.381,L0_CLEAN_COMPLIANT,sig_5befed48
2025-11-18 21:15:00,Asset_07_NZ_Boundary,608,21.1,35.61,22.14,1.5,11.97,3.383,L0_CLEAN_COMPLIANT,sig_2897f600
2025-11-18 21:15:00,Asset_08_NZ_Boundary,734,21.89,35.72,22.14,1.5,12.08,3.393,L0_CLEAN_COMPLIANT,sig_93b41627
2025-11-18 21:15:00,Asset_09_NZ_Boundary,648,21.07,35.75,22.14,1.5,12.11,3.396,L0_CLEAN_COMPLIANT,sig_99ea8176
2025-11-18 21:15:00,Asset_10_NZ_Boundary,670,21.66,35.3,22.14,1.5,11.66,3.353,L0_CLEAN_COMPLIANT,sig_574a60c1
2025-11-18 21:30:00,Asset_01_NZ_Boundary,654,21.27,55.73,22.27,1.5,31.96,5.294,L2_HIGH_IT_LOAD,sig_97a3635f
2025-11-18 21:30:00,Asset_02_NZ_Boundary,623,21.26,36.02,22.27,1.5,12.24,3.422,L0_CLEAN_COMPLIANT,sig_3be5db3f
2025-11-18 21:30:00,Asset_03_NZ_Boundary,748,21.72,36.0,22.27,1.5,12.23,3.42,L0_CLEAN_COMPLIANT,sig_d7848cf3
2025-11-18 21:30:00,Asset_04_NZ_Boundary,567,21.44,36.24,22.27,1.5,12.47,3.443,L0_CLEAN_COMPLIANT,sig_47757204
2025-11-18 21:30:00,Asset_05_NZ_Boundary,603,21.37,41.32,27.38,1.5,12.45,3.925,L2_EFFICIENCY_DEGRADATION,sig_890b504e
2025-11-18 21:30:00,Asset_06_NZ_Boundary,637,21.69,35.64,22.27,1.5,11.87,3.386,L0_CLEAN_COMPLIANT,sig_bcc3d5d7
2025-11-18 21:30:00,Asset_07_NZ_Boundary,572,21.22,35.87,22.27,1.5,12.09,3.408,L0_CLEAN_COMPLIANT,sig_c288f67a
2025-11-18 21:30:00,Asset_08_NZ_Boundary,687,21.77,35.84,22.27,1.5,12.07,3.405,L0_CLEAN_COMPLIANT,sig_b9ae8afb
2025-11-18 21:30:00,Asset_09_NZ_Boundary,657,21.52,35.53,22.27,1.5,11.76,3.375,L0_CLEAN_COMPLIANT,sig_56f5859b
2025-11-18 21:30:00,Asset_10_NZ_Boundary,581,21.9,35.89,22.27,1.5,12.12,3.41,L0_CLEAN_COMPLIANT,sig_c49a7243
2025-11-18 21:45:00,Asset_01_NZ_Boundary,661,21.5,56.31,22.41,1.5,32.4,5.349,L2_HIGH_IT_LOAD,sig_76317e23
2025-11-18 21:45:00,Asset_02_NZ_Boundary,722,21.93,35.93,22.41,1.5,12.02,3.413,L0_CLEAN_COMPLIANT,sig_1f6c084
2025-11-18 21:45:00,Asset_03_NZ_Boundary,643,21.59,36.23,22.41,1.5,12.32,3.442,L0_CLEAN_COMPLIANT,sig_1bb6e534
2025-11-18 21:45:00,Asset_04_NZ_Boundary,646,21.36,35.63,22.41,1.5,11.72,3.385,L0_CLEAN_COMPLIANT,sig_6bfcdba9
2025-11-18 21:45:00,Asset_05_NZ_Boundary,673,21.87,40.75,27.51,1.5,11.74,3.871,L2_EFFICIENCY_DEGRADATION,sig_365b528d
2025-11-18 21:45:00,Asset_06_NZ_Boundary,630,21.54,35.44,22.41,1.5,11.53,3.367,L0_CLEAN_COMPLIANT,sig_b2cb31ca
2025-11-18 21:45:00,Asset_07_NZ_Boundary,647,21.8,35.42,22.41,1.5,11.51,3.365,L0_CLEAN_COMPLIANT,sig_a0d1378
2025-11-18 21:45:00,Asset_08_NZ_Boundary,669,21.29,35.91,22.41,1.5,12.0,3.411,L0_CLEAN_COMPLIANT,sig_4afd238f
2025-11-18 21:45:00,Asset_09_NZ_Boundary,573,21.88,35.68,22.41,1.5,11.77,3.39,L0_CLEAN_COMPLIANT,sig_8bed0b83
2025-11-18 21:45:00,Asset_10_NZ_Boundary,595,21.8,35.81,22.41,1.5,11.9,3.402,L0_CLEAN_COMPLIANT,sig_294a5f78
2025-11-18 22:00:00,Asset_01_NZ_Boundary,671,21.1,56.14,22.5,1.5,32.14,5.333,L2_HIGH_IT_LOAD,sig_3cde981b
2025-11-18 22:00:00,Asset_02_NZ_Boundary,734,21.37,36.16,22.5,1.5,12.16,3.435,L0_CLEAN_COMPLIANT,sig_b5c62dcd
2025-11-18 22:00:00,Asset_03_NZ_Boundary,691,21.36,36.09,22.5,1.5,12.09,3.429,L0_CLEAN_COMPLIANT,sig_a6b32a06
2025-11-18 22:00:00,Asset_04_NZ_Boundary,557,21.06,36.46,22.5,1.5,12.46,3.464,L0_CLEAN_COMPLIANT,sig_8aa7d120
2025-11-18 22:00:00,Asset_05_NZ_Boundary,728,21.8,41.43,27.6,1.5,12.33,3.936,L2_EFFICIENCY_DEGRADATION,sig_ff585aad
2025-11-18 22:00:00,Asset_06_NZ_Boundary,669,22.0,36.46,22.5,1.5,12.46,3.464,L0_CLEAN_COMPLIANT,sig_b3c6ffbe
2025-11-18 22:00:00,Asset_07_NZ_Boundary,718,21.04,35.51,22.5,1.5,11.51,3.373,L0_CLEAN_COMPLIANT,sig_a007b496
2025-11-18 22:00:00,Asset_08_NZ_Boundary,707,21.13,35.76,22.5,1.5,11.76,3.397,L0_CLEAN_COMPLIANT,sig_4edf0e84
2025-11-18 22:00:00,Asset_09_NZ_Boundary,584,21.56,36.2,22.5,1.5,12.2,3.439,L0_CLEAN_COMPLIANT,sig_389d04aa
2025-11-18 22:00:00,Asset_10_NZ_Boundary,697,21.32,36.4,22.5,1.5,12.4,3.458,L0_CLEAN_COMPLIANT,sig_7205d317
2025-11-18 22:15:00,Asset_01_NZ_Boundary,614,21.99,56.25,22.41,1.5,32.34,5.344,L2_HIGH_IT_LOAD,sig_568cd56f
